Date,Rain,Temp Max,Temp Min
29-12-1951,0,28.77000046,15.06999969
30-12-1951,0,28.93000031,15.17000008
31-12-1951,0,28.95000076,15.30000019
01-01-1952,0,28.88999939,15.14999962
02-01-1952,0,28.78000069,15.10000038
03-01-1952,0,28.60000038,15.03999996
04-01-1952,0,28.71999931,14.92000008
05-01-1952,0,28.89999962,15.02999973
06-01-1952,0,29,15.31999969
07-01-1952,0,28.88999939,15.27999973
08-01-1952,0,29.52000046,17.37000084
09-01-1952,0,30.88999939,17.01000023
10-01-1952,0,31.44000053,17.51000023
11-01-1952,0,31.57999992,17.02000046
12-01-1952,0,31.5,17.61000061
13-01-1952,0,31.53000069,14.53999996
14-01-1952,0,30.79999924,13.22999954
15-01-1952,0,31.54000092,14.59000015
16-01-1952,0,32.72999954,14.98999977
17-01-1952,0,32.5,14.73999977
18-01-1952,0,31.51000023,14.81999969
19-01-1952,0,31.29000092,14.13000011
20-01-1952,0,30.73999977,13.02999973
21-01-1952,0,30.04000092,13.27999973
22-01-1952,0,29.90999985,14.39999962
23-01-1952,0,29.96999931,14.44999981
24-01-1952,0,29.40999985,15.67000008
25-01-1952,0,29.87999916,15.10999966
26-01-1952,0,29.35000038,15.43999958
27-01-1952,0,28.80999947,14.56000042
28-01-1952,0,29.68000031,13.56000042
29-01-1952,0,28.26000023,14.67000008
30-01-1952,0,28.28000069,13.81999969
31-01-1952,0,29.78000069,15.67000008
01-02-1952,0,29.45999908,15.15999985
02-02-1952,0,29.23999977,15.86999989
03-02-1952,0,28.29000092,16.23999977
04-02-1952,0,30.22999954,15.69999981
05-02-1952,0,32.18000031,17.43000031
06-02-1952,0,32.36000061,18.81999969
07-02-1952,0,32.54000092,19.78000069
08-02-1952,0,32.50999832,20.04000092
09-02-1952,0,32.13999939,18.92000008
10-02-1952,0,30.32999992,18.44000053
11-02-1952,0,31.29999924,17.79000092
12-02-1952,0,32.06000137,18.70999908
13-02-1952,0,32.95999908,19.30999947
14-02-1952,0,33.43000031,19.21999931
